File,Minor,Major,Total,Ownership,Bugs
DistributedQueue.java,45.0,1.0,46.0,0.53333336,0.0
TestStressRecovery.java,45.0,1.0,46.0,0.6666667,0.0
OrdinalsCacheTest.java,45.0,1.0,46.0,0.5,2.0
DistanceCalculator.java,45.0,1.0,46.0,0.5833333,0.0
SchemaResource.java,45.0,1.0,46.0,1.0,0.0
LowercaseExpandedTermsAttribute.java,44.0,2.0,46.0,0.5,0.0
DistributedQueryComponentOptimizationTest.java,45.0,1.0,46.0,1.0,0.0
RankedSpellPossibility.java,46.0,0.0,46.0,0.33333334,0.0
PatternTokenizerFactory.java,46.0,0.0,46.0,0.32,4.0
TestTaxonomyCombined.java,45.0,1.0,46.0,0.5,1.0
SpanTermQueryNodeBuilder.java,46.0,0.0,46.0,0.42857143,0.0
PreFlexNormsConsumer.java,45.0,1.0,46.0,0.6666667,1.0
SimpleSpatialFieldInfo.java,45.0,1.0,46.0,0.5294118,0.0
TestHunspellStemFilter.java,45.0,1.0,46.0,1.0,6.0
SingleIntIndexOutput.java,44.0,2.0,46.0,0.5,0.0
FilterIndexReader.java,46.0,0.0,46.0,0.3888889,5.0
TestSweetSpotSimilarityFactory.java,45.0,1.0,46.0,1.0,0.0
TestPortugueseLightStemFilter.java,45.0,1.0,46.0,0.5882353,5.0
AbstractTestLZ4CompressionMode.java,45.0,1.0,46.0,0.5,0.0
SolrSimilarityProvider.java,45.0,1.0,46.0,1.0,0.0
Lucene41PostingsFormat.java,45.0,1.0,46.0,0.6,0.0
DocumentClusteringEngine.java,45.0,1.0,46.0,0.5,0.0
TikaLanguageIdentifierUpdateProcessor.java,45.0,1.0,46.0,0.6666667,0.0
InstantiatedIndexReader.java,46.0,0.0,46.0,0.47826087,1.0
QueryParserUtil.java,45.0,1.0,46.0,0.5,1.0
TestMappingCharFilterFactory.java,45.0,1.0,46.0,0.54545456,3.0
KNearestNeighborClassifierTest.java,45.0,1.0,46.0,0.85714287,1.0
CategoryAttributesIterable.java,45.0,1.0,46.0,0.5,0.0
MockShardHandlerFactory.java,44.0,2.0,46.0,0.5,0.0
DOMUtil.java,46.0,0.0,46.0,0.30769232,1.0
BoundedTreeSet.java,46.0,0.0,46.0,0.33333334,0.0
FuzzyLikeThisQueryTest.java,45.0,1.0,46.0,0.516129,5.0
CzechStemFilter.java,45.0,1.0,46.0,0.8,0.0
TestTaxonomyFacetAssociations.java,45.0,1.0,46.0,0.8125,3.0
CursorMarkParams.java,45.0,1.0,46.0,1.0,0.0
DateResolutionAttributeImpl.java,45.0,1.0,46.0,0.6666667,0.0
ScoredDocIdCollector.java,46.0,0.0,46.0,0.33333334,2.0
DualDelegateExpression.java,45.0,1.0,46.0,1.0,0.0
PForUtil.java,45.0,1.0,46.0,1.0,0.0
KeywordAttribute.java,46.0,0.0,46.0,0.4,0.0
MutableBits.java,45.0,1.0,46.0,0.6666667,0.0
ICUNormalizer2FilterFactory.java,45.0,1.0,46.0,0.5,3.0
FuzzyAttribute.java,44.0,2.0,46.0,0.5,0.0
GermanStemFilterFactory.java,45.0,1.0,46.0,0.5,1.0
LeaderElector.java,45.0,1.0,46.0,0.58064514,0.0
IndonesianStemmer.java,45.0,1.0,46.0,0.6666667,0.0
FieldFlag.java,46.0,0.0,46.0,0.33333334,0.0
TestSchemaSimilarityResource.java,45.0,1.0,46.0,1.0,0.0
NvlValueSourceParser.java,46.0,0.0,46.0,0.3,0.0
ArabicLetterTokenizer.java,45.0,1.0,46.0,1.0,0.0
DummyCustomParamSpellChecker.java,46.0,0.0,46.0,0.16666667,1.0
TestCompiledAutomaton.java,46.0,0.0,46.0,0.25,2.0
ShardRequest.java,46.0,0.0,46.0,0.44444445,0.0
Shape.java,46.0,0.0,46.0,0.4117647,1.0
PairOutputs.java,45.0,1.0,46.0,0.5,1.0
DocCollection.java,46.0,0.0,46.0,0.27272728,0.0
TestCJKAnalyzer.java,45.0,1.0,46.0,0.6923077,5.0
HTMLStripCharFilter.java,46.0,0.0,46.0,0.47058824,7.0
EndResultTransformer.java,45.0,1.0,46.0,1.0,0.0
SolrTestCaseJ4.java,46.0,0.0,46.0,0.29090908,6.0
FuzzyTermEnum.java,46.0,0.0,46.0,0.33333334,0.0
CSVUtilsTest.java,45.0,1.0,46.0,1.0,0.0
DeltaBytesReader.java,45.0,1.0,46.0,0.8,0.0
FieldsConsumer.java,46.0,0.0,46.0,0.33333334,1.0
SolrPing.java,46.0,0.0,46.0,0.33333334,0.0
TestNorwegianAnalyzer.java,45.0,1.0,46.0,0.72727275,5.0
Transformer.java,46.0,0.0,46.0,0.25,0.0
TestMultiSegmentReaderOnConstructor.java,44.0,2.0,46.0,0.5,0.0
BooleanModifiersQueryNodeProcessor.java,45.0,1.0,46.0,0.5,0.0
TestKStemmer.java,45.0,1.0,46.0,0.61538464,2.0
Extensions.java,45.0,1.0,46.0,0.54545456,0.0
TestSpanishLightStemFilter.java,45.0,1.0,46.0,0.6,3.0
FloatAssociationsIterator.java,45.0,1.0,46.0,1.0,0.0
BaseSolrFilter.java,45.0,1.0,46.0,1.0,0.0
CustomBufferedIndexInput.java,45.0,1.0,46.0,0.8,0.0
DisMaxRequestHandlerTest.java,46.0,0.0,46.0,0.22222222,0.0
ICUFoldingFilter.java,45.0,1.0,46.0,0.8333333,0.0
TestFacetsAccumulatorWithComplement.java,46.0,0.0,46.0,0.4,1.0
CategoryListPayloadStreamTest.java,45.0,1.0,46.0,0.6,0.0
FlushInfo.java,46.0,0.0,46.0,0.33333334,0.0
FastInputStream.java,46.0,0.0,46.0,0.25,0.0
SolrQueryRequestBase.java,46.0,0.0,46.0,0.25,0.0
TestLRUHashMap.java,46.0,0.0,46.0,0.4,0.0
FacetsAccumulator.java,46.0,0.0,46.0,0.45454547,4.0
MockPayloadAnalyzer.java,46.0,0.0,46.0,0.29411766,1.0
CurrencyFieldOpenExchangeTest.java,45.0,1.0,46.0,1.0,0.0
IntDocValuesField.java,45.0,1.0,46.0,0.6666667,1.0
TextDocumentTest.java,45.0,1.0,46.0,1.0,1.0
FormatPostingsPositionsWriter.java,44.0,2.0,46.0,0.5,0.0
TestOmitPositions.java,46.0,0.0,46.0,0.4090909,5.0
BooleanQueryTst.java,45.0,1.0,46.0,0.5263158,0.0
CompressingStoredFieldsIndexReader.java,45.0,1.0,46.0,0.8,2.0
SpanishAnalyzer.java,45.0,1.0,46.0,0.65,5.0
TestWordlistLoader.java,45.0,1.0,46.0,0.6,4.0
SpatialTestQuery.java,46.0,0.0,46.0,0.42105263,1.0
SimpleIndexer.java,46.0,0.0,46.0,0.33333334,1.0
ExtractReuters.java,45.0,1.0,46.0,0.5833333,3.0
LukeRequest.java,46.0,0.0,46.0,0.33333334,0.0
IrishLowerCaseFilterFactory.java,45.0,1.0,46.0,0.6666667,1.0
ResourceLoader.java,45.0,1.0,46.0,0.5833333,2.0
DefaultFacetIndexingParamsTest.java,46.0,0.0,46.0,0.42857143,0.0
TikaEntityProcessor.java,46.0,0.0,46.0,0.35714287,0.0
FunctionQParser.java,46.0,0.0,46.0,0.375,0.0
IndonesianStemFilterFactory.java,45.0,1.0,46.0,0.5833333,1.0
TestMultiFields.java,46.0,0.0,46.0,0.43589744,8.0
RollingRestartTest.java,44.0,2.0,46.0,0.5,0.0
DoubleValuesCreator.java,46.0,0.0,46.0,0.33333334,1.0
NamedSPILoader.java,46.0,0.0,46.0,0.35714287,1.0
TestUpdate.java,45.0,1.0,46.0,0.71428573,0.0
SolrDeletionPolicy.java,46.0,0.0,46.0,0.21428572,2.0
TestBooleanPrefixQuery.java,45.0,1.0,46.0,0.73333335,0.0
MinPayloadFunction.java,46.0,0.0,46.0,0.33333334,2.0
SPIClassIterator.java,45.0,1.0,46.0,0.75,1.0
MonotonicBlockPackedReader.java,45.0,1.0,46.0,0.7777778,1.0
Test2BPostings.java,46.0,0.0,46.0,0.34615386,8.0
Sort.java,45.0,1.0,46.0,0.516129,3.0
RepAllTask.java,45.0,1.0,46.0,0.71428573,0.0
GroupConverter.java,45.0,1.0,46.0,1.0,1.0
CommitTracker.java,46.0,0.0,46.0,0.41666666,0.0
MultiTermTest.java,46.0,0.0,46.0,0.33333334,0.0
FieldPhraseList.java,46.0,0.0,46.0,0.4,4.0
RevisionFile.java,44.0,2.0,46.0,0.5,0.0
HyphenatedWordsFilterFactory.java,46.0,0.0,46.0,0.42857143,1.0
ConstantScoreAutoRewrite.java,46.0,0.0,46.0,0.4,3.0
BufferedTokenStream.java,45.0,1.0,46.0,0.8333333,0.0
JulWatcher.java,46.0,0.0,46.0,0.4,0.0
ZkControllerTest.java,46.0,0.0,46.0,0.44,0.0
CSVConfigGuesserTest.java,45.0,1.0,46.0,0.5,1.0
PowDoubleFunction.java,45.0,1.0,46.0,1.0,0.0
AbstractQueryMaker.java,45.0,1.0,46.0,0.625,0.0
FastDecompressionCompressingCodec.java,45.0,1.0,46.0,0.6666667,2.0
DocRouter.java,45.0,1.0,46.0,0.5294118,0.0
IDVersionSegmentTermsEnumFrame.java,45.0,1.0,46.0,1.0,1.0
ValueSourceRangeFilter.java,46.0,0.0,46.0,0.14285715,1.0
IBSimilarity.java,45.0,1.0,46.0,0.5,0.0
ToParentBlockJoinFieldComparator.java,46.0,0.0,46.0,0.33333334,1.0
TestFieldCacheSort.java,45.0,1.0,46.0,1.0,3.0
TestJapaneseIterationMarkCharFilterFactory.java,45.0,1.0,46.0,0.8888889,1.0
SessionTokenTest.java,46.0,0.0,46.0,0.33333334,2.0
TestPatternCaptureGroupTokenFilter.java,44.0,2.0,46.0,0.5,0.0
ModifyConfFileTest.java,46.0,0.0,46.0,0.33333334,1.0
FSTCompletionBuilder.java,45.0,1.0,46.0,0.5,3.0
BulkOperationPacked62.java,45.0,1.0,46.0,0.5,1.0
Command.java,45.0,1.0,46.0,1.0,0.0
DeleteDocTask.java,45.0,1.0,46.0,0.75,0.0
Lucene3xFieldInfosReader.java,45.0,1.0,46.0,0.75,0.0
RedirectServlet.java,46.0,0.0,46.0,0.4,0.0
TestTrie.java,46.0,0.0,46.0,0.42857143,3.0
TestFrenchLightStemFilter.java,45.0,1.0,46.0,0.5555556,6.0
ScriptTransformer.java,46.0,0.0,46.0,0.2857143,0.0
TestPayloadNearQuery.java,45.0,1.0,46.0,0.5208333,7.0
TestWordBreakSpellChecker.java,46.0,0.0,46.0,0.375,4.0
CSVResponseWriter.java,46.0,0.0,46.0,0.1764706,0.0
AllTermDocs.java,46.0,0.0,46.0,0.33333334,0.0
LuceneCarrot2TokenizerFactory.java,46.0,0.0,46.0,0.22222222,1.0
TaxonomyFacetCounts.java,45.0,1.0,46.0,0.8181818,0.0
DocConsumerPerThread.java,46.0,0.0,46.0,0.42857143,0.0
FieldStreamDataSource.java,46.0,0.0,46.0,0.2857143,0.0
SimpleTextNormsReader.java,45.0,1.0,46.0,0.5,0.0
CloseIndexTask.java,45.0,1.0,46.0,0.75,2.0
CategoryListParams.java,45.0,1.0,46.0,0.5625,0.0
SimpleTermRewriteQuery.java,46.0,0.0,46.0,0.42857143,1.0
SolrInputDocumentComparator.java,45.0,1.0,46.0,1.0,0.0
MultiDoubleFunction.java,45.0,1.0,46.0,1.0,0.0
DateRangeField.java,45.0,1.0,46.0,1.0,0.0
ExpressionRescorer.java,45.0,1.0,46.0,1.0,0.0
OffsetLimitTokenFilterTest.java,45.0,1.0,46.0,0.54545456,1.0
BulkOperationPacked2.java,45.0,1.0,46.0,0.6,2.0
RegExp.java,46.0,0.0,46.0,0.2857143,0.0
TestCollectionUtil.java,46.0,0.0,46.0,0.2857143,0.0
DVAllGroupsCollector.java,46.0,0.0,46.0,0.46666667,1.0
TestMultiTermHighlighting.java,45.0,1.0,46.0,0.8,3.0
SearchWithSortTaskTest.java,44.0,2.0,46.0,0.5,1.0
MapPluginLoader.java,46.0,0.0,46.0,0.4,0.0
SpatialParams.java,46.0,0.0,46.0,0.25,0.0
ExpressionSortField.java,45.0,1.0,46.0,1.0,1.0
SimpleIntBlockIndexInput.java,45.0,1.0,46.0,0.5,1.0
SuggesterTest.java,46.0,0.0,46.0,0.26666668,1.0
RequestHandlerUtils.java,46.0,0.0,46.0,0.27272728,1.0
BlockTreeTermsReader.java,46.0,0.0,46.0,0.43243244,9.0
DocValuesStats.java,45.0,1.0,46.0,0.75,0.0
TwoDoublesStrategy.java,45.0,1.0,46.0,0.5882353,4.0
CompoundFileWriter.java,46.0,0.0,46.0,0.3181818,5.0
FunctionQuery.java,46.0,0.0,46.0,0.3125,3.0
EntityField.java,46.0,0.0,46.0,0.33333334,0.0
CategoryParentsStream.java,45.0,1.0,46.0,0.5,0.0
NumericFieldCacheSource.java,46.0,0.0,46.0,0.25,0.0
ThreadAffinityDocumentsWriterThreadPool.java,46.0,0.0,46.0,0.35,3.0
PeerSync.java,46.0,0.0,46.0,0.37931034,1.0
CollapseScoreFunction.java,45.0,1.0,46.0,1.0,0.0
PhraseSlopQueryNodeProcessor.java,45.0,1.0,46.0,0.5,0.0
BulkOperationPacked54.java,45.0,1.0,46.0,0.5,1.0
NumericDocValuesFieldSource.java,44.0,2.0,46.0,0.5,0.0
CollapsingQParserPlugin.java,45.0,1.0,46.0,0.65,0.0
TwoPhaseCommitTool.java,46.0,0.0,46.0,0.27272728,0.0
AbstractSubTypeFieldType.java,46.0,0.0,46.0,0.33333334,0.0
AnalysisResponseBase.java,46.0,0.0,46.0,0.4,0.0
CheapBastardCodec.java,45.0,1.0,46.0,0.6,1.0
MockSepDocValuesFormat.java,45.0,1.0,46.0,0.6666667,0.0
SolrIgnoredThreadsFilter.java,45.0,1.0,46.0,0.5,0.0
TestReuseDocsEnum.java,46.0,0.0,46.0,0.33333334,8.0
RandomOrderCollector.java,45.0,1.0,46.0,1.0,0.0
GermanStemmer.java,45.0,1.0,46.0,0.8666667,1.0
FastCharStream.java,46.0,0.0,46.0,0.38235295,0.0
TestDirectoryReader.java,46.0,0.0,46.0,0.369863,13.0
MultiplyDoubleFunction.java,45.0,1.0,46.0,1.0,0.0
GenericBinaryResponseWriter.java,45.0,1.0,46.0,0.5,0.0
Lucene41PostingsReader.java,45.0,1.0,46.0,0.72727275,2.0
TestIBSimilarityFactory.java,44.0,2.0,46.0,0.5,0.0
ShardHandler.java,46.0,0.0,46.0,0.33333334,0.0
MultiCoreEmbeddedTest.java,46.0,0.0,46.0,0.33333334,0.0
MorphosyntacticTagAttribute.java,45.0,1.0,46.0,0.5714286,0.0
DummyConcurrentLock.java,46.0,0.0,46.0,0.2857143,0.0
FlexTestUtil.java,45.0,1.0,46.0,0.6666667,1.0
MiniMRCluster.java,45.0,1.0,46.0,1.0,0.0
Lucene40FieldInfosFormat.java,45.0,1.0,46.0,0.625,2.0
VersionInfo.java,46.0,0.0,46.0,0.22222222,0.0
RangeCollatorAttributeImpl.java,45.0,1.0,46.0,1.0,0.0
OrQueryNode.java,45.0,1.0,46.0,0.5714286,0.0
TestDocIdBitSet.java,45.0,1.0,46.0,1.0,0.0
AppendingSegmentInfosFormat.java,45.0,1.0,46.0,0.7,0.0
MultiTermAwareComponent.java,45.0,1.0,46.0,0.6666667,0.0
TestLengthNormModifier.java,45.0,1.0,46.0,0.625,1.0
Searchable.java,45.0,1.0,46.0,0.5,0.0
TermFirstPassGroupingCollector.java,46.0,0.0,46.0,0.3888889,2.0
TernaryTreeNode.java,45.0,1.0,46.0,0.5833333,0.0
ConstDateSource.java,45.0,1.0,46.0,1.0,0.0
TestPerFieldSimilarity.java,45.0,1.0,46.0,0.8333333,0.0
Lucene3xFieldInfosFormat.java,46.0,0.0,46.0,0.44444445,0.0
TestQuerySenderListener.java,46.0,0.0,46.0,0.27272728,0.0
ICUNormalizer2CharFilterFactory.java,45.0,1.0,46.0,1.0,0.0
TestField.java,45.0,1.0,46.0,0.6,3.0
TestGreekLowerCaseFilterFactory.java,45.0,1.0,46.0,0.6923077,1.0
English.java,46.0,0.0,46.0,0.3,0.0
ValueSourceScorer.java,45.0,1.0,46.0,0.5833333,2.0
PhraseSlopQueryNode.java,46.0,0.0,46.0,0.45454547,1.0
PhrasePositions.java,46.0,0.0,46.0,0.18181819,3.0
MaxNonCompetitiveBoostAttribute.java,46.0,0.0,46.0,0.33333334,0.0
ReplicationClient.java,46.0,0.0,46.0,0.33333334,0.0
TestTemplateString.java,46.0,0.0,46.0,0.2857143,0.0
CachedArrayCreator.java,46.0,0.0,46.0,0.4,1.0
FunctionAllGroupsCollector.java,46.0,0.0,46.0,0.46153846,0.0
StorableField.java,45.0,1.0,46.0,1.0,0.0
CategoryListTokenizer.java,45.0,1.0,46.0,0.6,0.0
StempelStemmer.java,45.0,1.0,46.0,1.0,0.0
TestIndexSplitter.java,46.0,0.0,46.0,0.1875,6.0
SpatialUtils.java,45.0,1.0,46.0,1.0,0.0
TestFieldCacheSortRandom.java,45.0,1.0,46.0,1.0,1.0
HunspellStemFilterTest.java,46.0,0.0,46.0,0.4375,2.0
DocValuesWriter.java,45.0,1.0,46.0,0.6666667,0.0
SortedTermFreqPayloadIteratorWrapper.java,45.0,1.0,46.0,1.0,0.0
LegacyPrefixTree.java,45.0,1.0,46.0,1.0,0.0
KuromojiBaseFormFilterFactory.java,45.0,1.0,46.0,0.75,0.0
AppendingPostingsFormat.java,45.0,1.0,46.0,0.5,1.0
SpanFilter.java,45.0,1.0,46.0,0.5,0.0
SimpleDVProducer.java,45.0,1.0,46.0,0.71428573,0.0
NormsWriterPerThread.java,45.0,1.0,46.0,0.5,0.0
CSVUtil.java,45.0,1.0,46.0,0.6363636,1.0
BulkOperationPacked11.java,45.0,1.0,46.0,0.6,2.0
DocValuesEnum.java,45.0,1.0,46.0,1.0,0.0
ClassicTokenizer.java,45.0,1.0,46.0,0.6,4.0
EntityProcessorBase.java,46.0,0.0,46.0,0.2,0.0
DuplicatingTokenizerFactory.java,46.0,0.0,46.0,0.33333334,1.0
TestContentStreamDataSource.java,46.0,0.0,46.0,0.3478261,0.0
ChildDocTransformerFactory.java,45.0,1.0,46.0,1.0,0.0
TestPersistentSnapshotDeletionPolicy.java,46.0,0.0,46.0,0.33333334,5.0
MutableValueFloat.java,46.0,0.0,46.0,0.36363637,1.0
ParseUtils.java,45.0,1.0,46.0,0.5833333,0.0
MurmurHash2.java,45.0,1.0,46.0,0.5,0.0
Lucene40FieldInfosReader.java,45.0,1.0,46.0,0.6764706,6.0
MapListener.java,44.0,2.0,46.0,0.5,0.0
HTMLStripTransformer.java,46.0,0.0,46.0,0.42857143,0.0
DocumentsWriterThreadPool.java,45.0,1.0,46.0,1.0,0.0
RemoveDeletedQueryNodesProcessor.java,45.0,1.0,46.0,0.5,0.0
TestFieldReader.java,46.0,0.0,46.0,0.3,0.0
TestEliasFanoDocIdSet.java,45.0,1.0,46.0,1.0,0.0
FieldScoreQuery.java,45.0,1.0,46.0,0.5,1.0
TestSortRescorer.java,45.0,1.0,46.0,1.0,2.0
TestBulgarianStemFilterFactory.java,45.0,1.0,46.0,0.72727275,1.0
TestUAX29URLEmailTokenizerFactory.java,45.0,1.0,46.0,0.6,2.0
UniqFieldsUpdateProcessorFactory.java,45.0,1.0,46.0,0.6,0.0
SolrExceptionTest.java,46.0,0.0,46.0,0.36363637,0.0
Node.java,45.0,1.0,46.0,0.5416667,2.0
QuotedFieldQueryNode.java,45.0,1.0,46.0,0.5714286,0.0
KStemData8.java,45.0,1.0,46.0,1.0,0.0
SynonymFilter.java,45.0,1.0,46.0,0.52,7.0
BlendedInfixSuggester.java,45.0,1.0,46.0,0.6666667,2.0
MaxFieldValueUpdateProcessorFactory.java,45.0,1.0,46.0,0.8,0.0
RubyResponseWriter.java,46.0,0.0,46.0,0.33333334,0.0
TermAllGroupsCollectorTest.java,45.0,1.0,46.0,0.5,0.0
ElectionContext.java,45.0,1.0,46.0,0.71875,1.0
TestUtils.java,46.0,0.0,46.0,0.25,0.0
TestSimpleQParserPlugin.java,46.0,0.0,46.0,0.33333334,0.0
TestVariableResolver.java,46.0,0.0,46.0,0.375,0.0
SegmentTermPositions.java,45.0,1.0,46.0,0.6111111,0.0
AssociationsFacetRequestTest.java,45.0,1.0,46.0,0.6086956,1.0
TokenizerFactory.java,46.0,0.0,46.0,0.3888889,2.0
IndexRevisionTest.java,45.0,1.0,46.0,0.5,3.0
SimpleTextStoredFieldsWriter.java,46.0,0.0,46.0,0.3888889,3.0
RawQParserPlugin.java,46.0,0.0,46.0,0.22222222,1.0
TurkishAnalyzer.java,45.0,1.0,46.0,0.6666667,5.0
AbstractAnalysisFactory.java,46.0,0.0,46.0,0.42857143,7.0
RAMDirectoryFactory.java,45.0,1.0,46.0,0.7,0.0
FieldDateResolutionMapAttributeImpl.java,45.0,1.0,46.0,0.6666667,0.0
TestExtendedMode.java,45.0,1.0,46.0,0.5555556,4.0
TestDistanceUnits.java,45.0,1.0,46.0,0.8,0.0
PatternReplaceFilterFactory.java,46.0,0.0,46.0,0.375,3.0
JSONParser.java,46.0,0.0,46.0,0.33333334,0.0
OpenBitSetIterator.java,46.0,0.0,46.0,0.33333334,1.0
Bindings.java,45.0,1.0,46.0,1.0,0.0
BlockJoinSorter.java,44.0,2.0,46.0,0.5,1.0
RandomSeed.java,45.0,1.0,46.0,1.0,0.0
CircularListTest.java,45.0,1.0,46.0,0.5,0.0
DateFormatTransformer.java,46.0,0.0,46.0,0.25,0.0
SanityLoadLibrary.java,45.0,1.0,46.0,1.0,0.0
MockCharFilter.java,45.0,1.0,46.0,0.5833333,3.0
BoolFunction.java,46.0,0.0,46.0,0.375,0.0
TestAutomatonQueryUnicode.java,46.0,0.0,46.0,0.47826087,4.0
UpperCaseFilterFactory.java,45.0,1.0,46.0,1.0,3.0
PrimUtilsTest.java,45.0,1.0,46.0,0.5,0.0
MappingCharFilterFactory.java,46.0,0.0,46.0,0.47826087,2.0
TestLeaveFilesIfTestFails.java,45.0,1.0,46.0,0.625,1.0
BaseSampleTestTopK.java,46.0,0.0,46.0,0.4347826,3.0
NumericFieldUpdates.java,45.0,1.0,46.0,1.0,0.0
FinnishStemmer.java,45.0,1.0,46.0,0.85714287,0.0
ValueSourceParser.java,46.0,0.0,46.0,0.26415095,4.0
NumberUtils.java,46.0,0.0,46.0,0.33333334,0.0
DiskDocValuesConsumer.java,45.0,1.0,46.0,0.8125,0.0
TestHungarianLightStemFilterFactory.java,45.0,1.0,46.0,0.7,1.0
ZkCLI.java,46.0,0.0,46.0,0.47826087,1.0
PForPostingsFormat.java,45.0,1.0,46.0,1.0,0.0
UAX29TokenizerFactory.java,44.0,2.0,46.0,0.5,0.0
BytesRefList.java,45.0,1.0,46.0,0.5,1.0
SimpleBoolFunction.java,46.0,0.0,46.0,0.35714287,0.0
DoubleConstValueSource.java,46.0,0.0,46.0,0.3529412,0.0
WikipediaTokenizerImpl.java,45.0,1.0,46.0,0.53571427,0.0
IndicNormalizationFilterFactory.java,45.0,1.0,46.0,0.5,1.0
FieldMaskingSpanQuery.java,46.0,0.0,46.0,0.44444445,1.0
DirectSpellChecker.java,45.0,1.0,46.0,0.5588235,3.0
FuzzyQuery.java,46.0,0.0,46.0,0.4347826,2.0
StandardQueryBuilder.java,46.0,0.0,46.0,0.42857143,0.0
TestBytesRef.java,46.0,0.0,46.0,0.2857143,3.0
ExpressionTest.java,46.0,0.0,46.0,0.44444445,2.0
FileBasedQueryMaker.java,45.0,1.0,46.0,0.6363636,3.0
EarlyTerminatingSortingCollector.java,45.0,1.0,46.0,0.6666667,1.0
NumericRangeQuery.java,46.0,0.0,46.0,0.42857143,4.0
SuggestStopFilter.java,45.0,1.0,46.0,1.0,1.0
TestSurrogates.java,45.0,1.0,46.0,0.5483871,1.0
AttributeImpl.java,46.0,0.0,46.0,0.33333334,0.0
SurroundQParserPlugin.java,46.0,0.0,46.0,0.375,0.0
TestImpersonation.java,45.0,1.0,46.0,0.71428573,0.0
ClusteringComponent.java,46.0,0.0,46.0,0.25,0.0
TestSolrDeletionPolicy1.java,46.0,0.0,46.0,0.36363637,1.0
ItalianAnalyzer.java,45.0,1.0,46.0,0.6818182,5.0
TermVectorParams.java,44.0,2.0,46.0,0.5,0.0
TestIndexWriterOutOfFileDescriptors.java,45.0,1.0,46.0,0.5,4.0
AlternateDirectoryTest.java,46.0,0.0,46.0,0.2777778,0.0
TestScoreCachingWrappingScorer.java,46.0,0.0,46.0,0.4,5.0
SlowSynonymFilter.java,45.0,1.0,46.0,1.0,0.0
ReferenceManager.java,46.0,0.0,46.0,0.33333334,3.0
ParseException.java,46.0,0.0,46.0,0.46774194,5.0
ShapePredicateValueSource.java,45.0,1.0,46.0,1.0,0.0
UIMAAnnotationsTokenizer.java,46.0,0.0,46.0,0.42857143,2.0
LuceneCarrot2StemmerFactory.java,46.0,0.0,46.0,0.22222222,1.0
QueryNodeProcessorImpl.java,45.0,1.0,46.0,0.5555556,0.0
OrdFieldSource.java,46.0,0.0,46.0,0.33333334,4.0
DocBasedVersionConstraintsProcessorFactory.java,45.0,1.0,46.0,1.0,1.0
MockClusteringAlgorithm.java,46.0,0.0,46.0,0.25,0.0
GeohashHaversineFunction.java,46.0,0.0,46.0,0.16666667,1.0
BaseRecursivePrefixTreeStrategyTestCase.java,46.0,0.0,46.0,0.44444445,0.0
JapaneseTokenizerFactory.java,46.0,0.0,46.0,0.3888889,3.0
LicenseCheckTask.java,46.0,0.0,46.0,0.4,1.0
IvyNodeElement.java,45.0,1.0,46.0,1.0,0.0
MinFloatFunction.java,45.0,1.0,46.0,0.5,0.0
TermAttributeImpl.java,45.0,1.0,46.0,0.6,0.0
SolrException.java,46.0,0.0,46.0,0.23529412,0.0
UpdateParamsTest.java,46.0,0.0,46.0,0.25,0.0
TestPackedInts.java,45.0,1.0,46.0,0.51428574,5.0
JapaneseIterationMarkCharFilterFactory.java,45.0,1.0,46.0,0.8,1.0
MultiFieldQueryNodeProcessor.java,45.0,1.0,46.0,0.5,1.0
TestRuleFieldCacheSanity.java,45.0,1.0,46.0,0.6,1.0
SpatialStrategy.java,45.0,1.0,46.0,0.5882353,0.0
BulkOperationPacked37.java,45.0,1.0,46.0,0.5,1.0
LongField.java,46.0,0.0,46.0,0.1724138,2.0
FunctionTestSetup.java,46.0,0.0,46.0,0.46875,6.0
DirectoryTaxonomyWriter.java,46.0,0.0,46.0,0.40677965,19.0
StandardDirectoryFactory.java,45.0,1.0,46.0,0.8235294,0.0
LiveFieldValues.java,45.0,1.0,46.0,0.8,0.0
ConcurrentLFUCache.java,46.0,0.0,46.0,0.2857143,0.0
DirectSolrConnection.java,46.0,0.0,46.0,0.44444445,0.0
CorruptIndexException.java,46.0,0.0,46.0,0.33333334,1.0
IndexAndTaxonomyRevisionTest.java,46.0,0.0,46.0,0.44444445,3.0
SmartChineseSentenceTokenizerFactory.java,45.0,1.0,46.0,0.5,2.0
StemmerTestBase.java,45.0,1.0,46.0,1.0,2.0
AssertingIndexSearcher.java,46.0,0.0,46.0,0.25,2.0
ParseDoubleFieldUpdateProcessorFactory.java,44.0,2.0,46.0,0.5,0.0
MockTokenizer.java,45.0,1.0,46.0,0.7027027,5.0
SolrPingTest.java,45.0,1.0,46.0,0.6666667,0.0
IndexWriterProvider.java,45.0,1.0,46.0,1.0,0.0
ClusterStateTest.java,46.0,0.0,46.0,0.4,0.0
RepSumByPrefTask.java,45.0,1.0,46.0,0.75,0.0
DocValuesTest.java,46.0,0.0,46.0,0.16666667,0.0
TestIndexReaderOnDiskFull.java,46.0,0.0,46.0,0.33333334,0.0
SpanNearClauseFactory.java,45.0,1.0,46.0,0.5,1.0
SolrZkServer.java,46.0,0.0,46.0,0.36363637,0.0
JapanesePartOfSpeechStopFilterFactory.java,46.0,0.0,46.0,0.4375,6.0
ReadOnlyDirectoryReader.java,46.0,0.0,46.0,0.4,1.0
